observable,formula,experimental,theoretical,deviation_pct,complexity,pattern_type,quality
m_s_over_m_d,20*ζ(7)*ζ(13)/ζ(7),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(9)*ζ(13)/ζ(9),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(11)*ζ(13)/ζ(11),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(3)/ζ(3),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(5)/ζ(5),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(7)/ζ(7),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(9)/ζ(9),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(11)/ζ(11),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(13)*ζ(13)/ζ(11),20.0,19.995026758881558,0.024866205592211088,9,triple_zeta,13.218905089657108
m_s_over_m_d,24*ζ(9)*ζ(13)/ζ(3),20.0,20.008328985126937,0.04164492563468514,9,triple_zeta,13.216686574918999
m_s_over_m_d,24*ζ(13)*ζ(9)/ζ(3),20.0,20.008328985126937,0.04164492563468514,9,triple_zeta,13.216686574918999
m_s_over_m_d,20*ζ(3)*ζ(11)/ζ(3),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(5)*ζ(11)/ζ(5),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(7)*ζ(11)/ζ(7),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(9)*ζ(11)/ζ(9),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(11)*ζ(3)/ζ(3),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(11)*ζ(5)/ζ(5),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(11)*ζ(7)/ζ(7),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(11)*ζ(9)/ζ(9),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(11)*ζ(13)/ζ(13),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,20*ζ(13)*ζ(11)/ζ(13),20.0,20.009884,0.0494199999999978,9,triple_zeta,13.215658539584618
m_s_over_m_d,10*(ζ(11)^2+ζ(13)^2),20.0,20.012340592889295,0.06170296444647505,9,mixed_quadratic,13.21403446232585
m_s_over_m_d,24*ζ(11)*ζ(11)/ζ(3),20.0,19.985516044712487,0.0724197764375667,9,triple_zeta,13.212617464766586
m_s_over_m_d,24*ζ(9)*ζ(11)/ζ(3),20.0,20.015761167416148,0.07880583708073985,9,triple_zeta,13.21177308750661
m_s_over_m_d,24*ζ(11)*ζ(9)/ζ(3),20.0,20.015761167416148,0.07880583708073985,9,triple_zeta,13.21177308750661
m_s_over_m_d,20*ζ(11)*ζ(11)/ζ(13),20.0,20.017316759906358,0.08658379953178752,9,triple_zeta,13.210744670303963
m_s_over_m_d,20*ζ(11)*ζ(11)/ζ(9),20.0,19.979647758080244,0.10176120959878078,9,triple_zeta,13.208737883860497
m_s_over_m_d,24*ζ(11)*ζ(13)/ζ(3),20.0,19.978095092936243,0.10952453531878348,9,triple_zeta,13.207711401954665
m_s_over_m_d,24*ζ(13)*ζ(11)/ζ(3),20.0,19.978095092936243,0.10952453531878348,9,triple_zeta,13.207711401954665
m_s_over_m_d,20*ζ(11)*ζ(13)/ζ(9),20.0,19.972228985295626,0.13885507352187076,9,triple_zeta,13.203833261600963
m_s_over_m_d,20*ζ(13)*ζ(11)/ζ(9),20.0,19.972228985295626,0.13885507352187076,9,triple_zeta,13.203833261600963
m_s_over_m_d,24*ζ(13)*ζ(13)/ζ(3),20.0,19.970676896681805,0.14661551659097327,9,triple_zeta,13.202807160844795
m_s_over_m_d,20*ζ(9)*ζ(13)/ζ(11),20.0,20.032724755793883,0.16362377896941283,9,triple_zeta,13.20055829557613
m_s_over_m_d,20*ζ(13)*ζ(9)/ζ(11),20.0,20.032724755793883,0.16362377896941283,9,triple_zeta,13.20055829557613
m_s_over_m_d,20*ζ(13)*ζ(13)/ζ(9),20.0,19.96481296722372,0.17593516388140884,9,triple_zeta,13.198930460508574
m_s_over_m_d,20*ζ(3)*ζ(9)/ζ(3),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(5)*ζ(9)/ζ(5),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(7)*ζ(9)/ζ(7),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(9)*ζ(3)/ζ(3),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(9)*ζ(5)/ζ(5),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(9)*ζ(7)/ζ(7),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(9)*ζ(11)/ζ(11),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(9)*ζ(13)/ζ(13),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(11)*ζ(9)/ζ(11),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,20*ζ(13)*ζ(9)/ζ(13),20.0,20.040166,0.2008299999999963,9,triple_zeta,13.195638817243054
m_s_over_m_d,10*(ζ(9)^2+ζ(13)^2),20.0,20.042660483241796,0.2133024162089825,9,mixed_quadratic,13.193989690306704
m_s_over_m_d,24*ζ(9)*ζ(9)/ζ(3),20.0,20.04605206163981,0.2302603081990462,9,triple_zeta,13.191747485107976
m_s_over_m_d,20*ζ(9)*ζ(11)/ζ(13),20.0,20.04761000828918,0.2380500414458986,9,triple_zeta,13.190717511547996
m_s_over_m_d,20*ζ(11)*ζ(9)/ζ(13),20.0,20.04761000828918,0.2380500414458986,9,triple_zeta,13.190717511547996
m_s_over_m_d,10*(ζ(9)^2+ζ(11)^2),20.0,20.0500927750253,0.25046387512649204,9,mixed_quadratic,13.189076130506587
m_s_over_m_d,16*ζ(3)*ζ(5)/ζ(13),20.0,19.940692745669228,0.29653627165386,9,triple_zeta,13.182984349342274
m_s_over_m_d,16*ζ(5)*ζ(3)/ζ(13),20.0,19.940692745669228,0.29653627165386,9,triple_zeta,13.182984349342274
m_s_over_m_d,16*ζ(3)*ζ(5)/ζ(11),20.0,19.9332884375233,0.333557812383507,9,triple_zeta,13.178089289794922
m_s_over_m_d,16*ζ(5)*ζ(3)/ζ(11),20.0,19.9332884375233,0.333557812383507,9,triple_zeta,13.178089289794922
m_s_over_m_d,20*ζ(9)*ζ(9)/ζ(11),20.0,20.070493827328335,0.35246913664167323,9,triple_zeta,13.175588798012608
